filename,word_count,char_count,char_no_space_count,line_count
180-10125-10090.txt,1599,12838,11233,881
180-10125-10091.txt,1688,13346,11653,856
180-10125-10092.txt,1636,13365,11724,851
180-10125-10093.txt,1756,13513,11751,942
180-10125-10094.txt,1663,13310,11641,925
180-10125-10095.txt,1642,13429,11781,903
180-10125-10096.txt,1635,13394,11753,896
180-10125-10097.txt,1594,13160,11560,886
180-10125-10098.txt,1531,12735,11199,790
180-10125-10100.txt,1236,10185,8944,683
180-10125-10101.txt,1164,9685,8517,655
180-10125-10102.txt,1082,8462,7377,515
180-10125-10103.txt,974,8388,7411,498
180-10125-10104.txt,1073,8783,7706,603
180-10125-10105.txt,1039,8571,7528,600
180-10125-10106.txt,2254,17280,15014,1139
180-10125-10107.txt,2080,17355,15268,1045
180-10125-10172.txt,24525,146217,121533,6730
180-10131-10324.txt,29124,157105,127865,6771
180-10131-10325.txt,12591,68086,55445,2780
180-10131-10329.txt,20006,110591,90507,4186
180-10140-10152.txt,230,1434,1203,63
180-10141-10015.txt,243,1599,1355,75
180-10141-10204.txt,264,1657,1390,109
180-10141-10451.txt,277,1691,1411,109
180-10143-10062.txt,1370,7247,5864,447
180-10143-10070.txt,3230,18660,15410,1172
180-10143-10072.txt,6647,40892,34166,2966
180-10143-10100.txt,982,5590,4598,464
180-10143-10113.txt,1084,6459,5363,417
180-10143-10152.txt,1504,8479,6963,440
180-10143-10171.txt,562,3492,2924,229
180-10143-10227.txt,3774,22368,18585,452
180-10143-10233.txt,2891,17754,14844,864
180-10143-10243.txt,672,3793,3117,237
180-10143-10362.txt,426,2577,2148,127
180-10143-10456.txt,17309,102883,85528,2387
180-10144-10068.txt,1405,7864,6454,231
180-10144-10130.txt,901,5444,4537,263
180-10144-10133.txt,1042,6369,5321,299
180-10144-10240.txt,573,3287,2708,230
180-10144-10288.txt,1765,11599,9827,465
180-10144-10402.txt,197,1338,1139,80
180-10145-10232.txt,276,1518,1234,164
180-10145-10233.txt,572,3332,2754,249
180-10145-10239.txt,8898,53678,44691,2823
180-10145-10265.txt,1492,8898,7396,544
180-10145-10269.txt,21554,128473,106841,3627
180-10145-10280.txt,283,1733,1447,119
180-10145-10285.txt,5277,30034,24719,1803
180-10145-10287.txt,3374,19618,16223,1197
180-10145-10295.txt,19385,115574,96134,2793
180-10145-10301.txt,730,4418,3683,223
180-10145-10302.txt,1117,6860,5736,305
180-10145-10308.txt,4339,25574,21206,1198
180-10145-10381.txt,515,3033,2515,175
180-10145-10409.txt,2806,17391,14566,850
180-10145-10446.txt,19594,106011,86294,5349
180-10147-10176.txt,4192,25173,20957,717
180-10147-10257.txt,1454,9380,7919,404
180-10147-10258.txt,1606,10899,9286,367
180-10147-10259.txt,1266,8558,7286,298
180-10147-10260.txt,1417,9470,8047,316
180-10147-10261.txt,2560,16899,14329,671
180-10147-10264.txt,1506,10176,8663,360
180-10147-10265.txt,1197,8051,6848,300
180-10147-10266.txt,1576,10639,9056,378
194-10001-10168.txt,8900,53952,45028,1369
194-10001-10169.txt,9712,56926,47165,2268
194-10001-10381.txt,347,2120,1771,110
194-10001-10490.txt,339,2171,1830,125
194-10001-10495.txt,379,2331,1950,111
194-10001-10496.txt,1918,11546,9623,444
194-10002-10091.txt,21336,131360,109926,3726
194-10002-10094.txt,387,2384,1995,94
194-10002-10187.txt,25518,154805,129190,4817
194-10002-10189.txt,13550,81746,68149,2089
194-10002-10203_redacted.txt,37705,230493,192652,7175
194-10002-10216.txt,362,2295,1931,92
194-10003-10335.txt,573,3383,2808,178
194-10003-10336.txt,973,5647,4671,290
194-10003-10338.txt,802,4593,3788,260
194-10004-10129.txt,394,2022,1626,167
194-10004-10135.txt,800,5148,4345,246
194-10004-10138.txt,864,5531,4664,275
194-10004-10139.txt,849,5335,4483,269
194-10004-10141.txt,2115,12973,10853,524
194-10004-10142.txt,718,4395,3674,218
194-10004-10143.txt,803,4822,4016,239
194-10004-10145.txt,482,2899,2415,148
194-10004-10147.txt,557,3461,2902,198
194-10004-10148.txt,262,1627,1363,85
194-10004-10149.txt,200,1365,1163,64
194-10004-10150.txt,457,2799,2340,95
194-10004-10151.txt,267,1698,1429,70
194-10004-10152.txt,324,2026,1700,84
194-10004-10153.txt,311,2010,1697,96
194-10004-10154.txt,294,1886,1590,100
194-10004-10155.txt,247,1533,1284,71
194-10004-10156.txt,299,1941,1640,88
194-10004-10158.txt,278,1826,1546,93
194-10004-10159.txt,178,1135,955,68
194-10004-10160.txt,258,1672,1412,77
194-10004-10161.txt,234,1521,1285,90
194-10004-10162.txt,579,3588,3007,98
194-10004-10353.txt,372,2238,1864,101
194-10004-10354.txt,252,1523,1269,82
194-10004-10355.txt,269,1656,1385,78
194-10004-10356.txt,888,5463,4572,155
194-10004-10357.txt,446,2726,2278,91
194-10004-10359.txt,1013,5978,4962,212
194-10004-10360.txt,925,5909,4981,271
194-10004-10361.txt,301,1858,1555,79
194-10004-10362.txt,239,1523,1282,72
194-10004-10363.txt,328,2055,1725,83
194-10004-10364.txt,370,2249,1877,95
194-10004-10365.txt,177,1203,1024,55
194-10004-10367.txt,303,1884,1579,76
194-10004-10368.txt,359,2216,1855,109
194-10004-10369.txt,451,2837,2384,118
194-10004-10370.txt,513,3154,2639,119
194-10004-10371.txt,178,1173,993,61
194-10004-10373.txt,656,3988,3329,164
194-10004-10374.txt,606,3730,3121,119
194-10004-10375.txt,690,4237,3544,174
194-10004-10376.txt,559,3375,2813,174
194-10004-10377.txt,408,2507,2097,132
194-10004-10378.txt,355,2167,1810,133
194-10004-10379.txt,1427,8880,7449,238
194-10004-10380.txt,371,2394,2021,101
194-10004-10381.txt,801,4977,4173,154
194-10004-10382.txt,584,3646,3060,110
194-10004-10383.txt,621,4001,3378,113
194-10004-10384.txt,837,5141,4301,148
194-10004-10385.txt,486,3028,2540,98
194-10004-10386.txt,1079,6528,5446,182
194-10004-10387.txt,384,2250,1864,108
194-10004-10388.txt,474,2959,2483,105
194-10004-10389.txt,340,2098,1756,80
194-10004-10390.txt,443,2679,2234,92
194-10004-10391.txt,305,1879,1572,81
194-10004-10392.txt,406,2488,2080,104
194-10004-10393.txt,654,4015,3359,118
194-10004-10394.txt,672,4168,3494,121
194-10004-10395.txt,806,4893,4084,159
194-10004-10396.txt,940,5733,4790,167
194-10004-10397.txt,467,2827,2358,111
194-10004-10398.txt,1449,8928,7475,247
194-10004-10399.txt,378,2289,1909,107
194-10004-10400.txt,307,1876,1567,94
194-10004-10401.txt,439,2696,2255,100
194-10004-10402.txt,872,5385,4509,235
194-10004-10403.txt,569,3203,2632,236
194-10004-10406.txt,658,3960,3300,239
194-10004-10408.txt,329,2131,1800,103
194-10005-10030.txt,296,1868,1570,88
194-10005-10042.txt,583,3472,2887,203
194-10005-10063.txt,784,4822,4034,239
194-10005-10064.txt,580,3392,2809,185
194-10005-10066.txt,621,3913,3289,153
194-10005-10105.txt,441,2725,2282,140
194-10005-10140.txt,5205,33809,28595,1094
194-10006-10141.txt,340,2129,1787,110
194-10006-10178.txt,843,5334,4488,264
194-10006-10180.txt,1182,6959,5774,387
194-10006-10181.txt,1304,7770,6462,403
194-10006-10183.txt,320,2162,1840,93
194-10006-10184.txt,320,2124,1802,99
194-10006-10185.txt,272,1687,1413,87
194-10006-10186.txt,446,2753,2305,109
194-10006-10187.txt,311,1923,1610,85
194-10006-10188.txt,256,1676,1418,84
194-10006-10195.txt,313,2006,1691,79
194-10006-10196.txt,764,4640,3873,153
194-10006-10197.txt,385,2537,2150,100
194-10006-10198.txt,334,2118,1782,105
194-10006-10235.txt,285,1881,1594,66
194-10006-10298.txt,778,4755,3973,158
194-10006-10300.txt,778,4761,3979,163
194-10006-10311.txt,1573,9032,7455,240
194-10006-10312.txt,391,2400,2007,95
194-10006-10313.txt,558,3312,2752,108
194-10006-10314.txt,418,2562,2142,98
194-10006-10315.txt,590,3569,2977,115
194-10006-10316.txt,625,3756,3129,128
194-10006-10317.txt,1619,9154,7531,238
194-10006-10318.txt,1093,6101,5005,166
194-10006-10329.txt,807,4085,3276,155
194-10007-10031.txt,320,2029,1707,96
194-10007-10262.txt,580,3648,3065,164
194-10007-10266.txt,333,2072,1737,101
194-10007-10267.txt,405,2357,1950,142
194-10007-10417.txt,1100,6564,5461,170
194-10007-10418.txt,332,2016,1681,107
194-10007-10422.txt,1902,11725,9818,288
194-10007-10423.txt,361,2276,1913,85
194-10007-10424.txt,407,2587,2178,92
194-10007-10425.txt,2419,13292,10867,447
194-10007-10426.txt,699,4273,3572,106
194-10012-10030.txt,539,3618,3076,153
194-10012-10400.txt,1037,6154,5113,222
194-10012-10408.txt,858,5198,4337,225
194-10012-10409.txt,1045,6456,5407,263
194-10012-10452.txt,339,2097,1756,90
194-10012-10471.txt,875,5281,4403,228
194-10012-10472.txt,1068,6577,5505,258
194-10012-10477.txt,516,3039,2521,174
194-10013-10005.txt,1406,8630,7221,220
194-10013-10006.txt,205,1361,1154,58
194-10013-10009.txt,206,1352,1144,69
194-10013-10011.txt,202,1349,1145,63
194-10013-10013.txt,209,1363,1152,72
194-10013-10139.txt,355,2222,1865,83
194-10013-10140.txt,2962,18472,15503,424
194-10013-10141.txt,534,3310,2773,136
194-10013-10144.txt,1632,10090,8455,284
194-10013-10152.txt,615,3633,3015,125
194-10013-10155.txt,913,5364,4448,183
194-10014-10116.txt,1159,7303,6141,188
197-10002-10190.txt,652,4241,3585,161
198-10004-10076.txt,24227,154381,130030,4466
198-10004-10207.txt,13665,88195,74467,2479
198-10005-10017.txt,1343,8812,7462,236
198-10005-10018.txt,26010,164682,138546,4755
198-10007-10013.txt,3137,20373,17218,536
198-10007-10021.txt,4993,32042,27025,822
198-10007-10022.txt,5472,35024,29534,803
198-10007-10029.txt,5328,33931,28587,764
198-10008-10119.txt,5148,32808,27639,976
198-10009-10098.txt,3126,20450,17304,582
198-10009-10099.txt,40974,256318,215190,5316
202-10001-10187.txt,1112,6880,5763,218
202-10001-10203.txt,1948,11685,9728,400
202-10001-10219.txt,1161,6956,5791,289
202-10002-10124.txt,5103,33550,28429,1223

SUMMARY
Total files processed,2182
Total words,17122301
Total chars (incl. space),104156911
Total chars (excl. space),86966099
Total lines,3935195
Avg words per file,7847.07
Avg chars (incl. space) per file,47734.61
Avg chars (excl. space) per file,39856.14
Avg lines per file,1803.48
